ID;ZeitID;KampagneID;FilialeID;ProduktID;Menge Ist;Menge Soll;Preis_ Pro_ Einheit;Waehrung;KampagnenkostenEUR;Umsatz_Ist;Umsatz_Soll;Herstellkosten;Gewinn;Produktkategorie;Hersteller;Einheit;Herstellkosten je Einheit in EUR;Kurztext;Langtext;Filiale-Bez;Anschrift;Filiale-PLZ;Filiale-Ort;Region;Region-Bez;Land;LandBez;Verkaufsleiter;Kampagne-Bez;Medienart;Verantwortlicher;KalMonatJahr;Jahr;Monat
6968;200302;3;16;80;127;140;391,64;EUR;13798,0;49738,28;54829,6;39878;9860,279999999999;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
6969;200302;1;16;80;127;140;391,64;EUR;987505,0;49738,28;54829,6;39878;9860,279999999999;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-02-01;2003;Februar
6970;200305;1;16;90;126;148;361,87;EUR;987505,0;45595,62;53556,76;39690;5905,620000000003;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-05-01;2003;Mai
6971;200301;1;18;66;175;194;230,14;EUR;987505,0;40274,5;44647,159999999996;24325;15949,5;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-01-01;2003;Januar
6972;200304;1;18;58;185;186;1365,59;EUR;987505,0;252634,15;253999,74;116550;136084,15;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-04-01;2003;April
6973;200304;1;18;66;171;157;230,14;EUR;987505,0;39353,939999999995;36131,979999999996;23769;15584,939999999995;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-04-01;2003;April
6974;200310;3;18;80;211;224;391,64;EUR;13798,0;82636,04;87727,36;66254;16382,039999999994;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
6975;200310;1;18;80;211;224;391,64;EUR;987505,0;82636,04;87727,36;66254;16382,039999999994;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-10-01;2003;Oktober
6976;200311;1;18;7;235;225;1943,45;EUR;987505,0;456710,75;437276,25;245810;210900,75;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-11-01;2003;November
6977;200305;1;19;12;217;200;886,31;EUR;987505,0;192329,27;177262,0;121520;70809,26999999999;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-05-01;2003;Mai
6980;200312;3;22;50;23;19;556,84;EUR;13798,0;12807,320000000002;10579,960000000001;9660;3147,3200000000015;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;Europa;IT;Italien;Maurizio Moroni;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
6982;200310;3;25;80;41;43;1369,03;PLN;13798,0;56130,229999999996;58868,29;12874;43256,229999999996;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Warszawa;ul. Filtrowa 68;01-012;Warszawa;EU;Europa;PL;Polen;Zbyszek Piestrzeniewicz;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
6983;200301;3;26;50;55;63;2048,98;PLN;13798,0;112693,9;129085,74;23100;89593,9;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;HP;Radio;Robert Difatta;2003-01-01;2003;Januar
6984;200304;3;26;50;60;55;2048,98;PLN;13798,0;122938,8;112693,9;25200;97738,8;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;HP;Radio;Robert Difatta;2003-04-01;2003;April
6986;200304;3;27;50;65;65;556,84;EUR;13798,0;36194,6;36194,6;27300;8894,599999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Barcelona;Rambla de Cataluña, 23;8022;Barcelona;EU;Europa;ES;Spanien;Eduardo Saavedra;HP;Radio;Robert Difatta;2003-04-01;2003;April
6994;200312;3;30;17;21;17;11342,2;SEK;13798,0;238186,2;192817,40000000002;21609;216577,2;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Luleå;Berguvsvägen  8;S-958 22;Luleå;EU;Europa;SE;Schweden;Christina Berglund;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
6998;200312;3;34;17;48;43;867,45;GBP;13798,0;41637,600000000006;37300,35;49392;-7754,399999999994;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-London;Berkeley Gardens;WX1 6LT;London;EU;Europa;GB;Großbritannien;Elizabeth Brown;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
6999;200312;2;35;31;14;15;2132,35;USD;53236,0;29852,899999999998;31985,25;21560;8292,899999999998;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Portland;89 Chiaroscuro Rd.;97219;Portland;NA;Nordamerika;US;USA;Fran Wilson;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
7001;200301;2;14;15;60;65;1505,71;EUR;53236,0;90342,6;97871,15000000001;75540;14802,600000000006;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;Europa;FR;Frankreich;Marie Bertrand;Tablet PC;Web mails;Sarah Hicks;2003-01-01;2003;Januar
7002;200301;3;14;80;76;81;391,64;EUR;13798,0;29764,64;31722,84;23864;5900,639999999999;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;Europa;FR;Frankreich;Marie Bertrand;HP;Radio;Robert Difatta;2003-01-01;2003;Januar
7003;200307;3;17;17;223;266;1234,33;EUR;13798,0;275255,58999999997;328331,77999999997;229467;45788,58999999997;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;HP;Radio;Robert Difatta;2003-07-01;2003;Juli
7004;200307;1;17;17;223;266;1234,33;EUR;987505,0;275255,58999999997;328331,77999999997;229467;45788,58999999997;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;Cebit 2003;Product Attachment;Shona Grimm;2003-07-01;2003;Juli
7005;200311;2;18;15;244;246;1505,71;EUR;53236,0;367393,24;370404,66000000003;307196;60197,23999999999;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Tablet PC;Web mails;Sarah Hicks;2003-11-01;2003;November
7006;200311;1;18;15;244;246;1505,71;EUR;987505,0;367393,24;370404,66000000003;307196;60197,23999999999;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-11-01;2003;November
7007;200306;1;19;12;245;211;886,31;EUR;987505,0;217145,94999999998;187011,40999999997;137200;79945,94999999998;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-06-01;2003;Juni
7008;200306;3;19;50;173;189;586,15;EUR;13798,0;101403,95;110782,34999999999;72660;28743,949999999997;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;HP;Radio;Robert Difatta;2003-06-01;2003;Juni
7009;200306;1;19;50;173;189;586,15;EUR;987505,0;101403,95;110782,34999999999;72660;28743,949999999997;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-06-01;2003;Juni
7010;200310;3;21;80;32;28;372,05;EUR;13798,0;11905,6;10417,4;10048;1857,6000000000004;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;Europa;IT;Italien;Giovanni Rovelli;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
7013;200308;4;24;40;19;16;14362,0;NOK;123240,0;272878,0;229792,0;15219;257659,0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;Europa;NO;Norwegen;Jonas Bergulfsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-08-01;2003;August
7014;200306;3;25;80;48;48;1369,03;PLN;13798,0;65713,44;65713,44;15072;50641,44;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Warszawa;ul. Filtrowa 68;01-012;Warszawa;EU;Europa;PL;Polen;Zbyszek Piestrzeniewicz;HP;Radio;Robert Difatta;2003-06-01;2003;Juni
7016;200308;3;25;50;44;38;2048,98;PLN;13798,0;90155,12;77861,24;18480;71675,12;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Warszawa;ul. Filtrowa 68;01-012;Warszawa;EU;Europa;PL;Polen;Zbyszek Piestrzeniewicz;HP;Radio;Robert Difatta;2003-08-01;2003;August
7018;200309;2;25;31;40;40;5537,16;PLN;53236,0;221486,4;221486,4;61600;159886,4;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Warszawa;ul. Filtrowa 68;01-012;Warszawa;EU;Europa;PL;Polen;Zbyszek Piestrzeniewicz;Tablet PC;Web mails;Sarah Hicks;2003-09-01;2003;September
7020;200307;2;27;31;52;57;1504,8;EUR;53236,0;78249,59999999999;85773,59999999999;80080;-1830,4000000000087;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Barcelona;Rambla de Cataluña, 23;8022;Barcelona;EU;Europa;ES;Spanien;Eduardo Saavedra;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
7022;200303;3;29;17;20;23;11342,2;SEK;13798,0;226844,0;260870,6;20580;206264,0;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Bräcke;Åkergatan 24;S-844 67;Bräcke;EU;Europa;SE;Schweden;Maria Larsson;HP;Radio;Robert Difatta;2003-03-01;2003;März
7023;200309;2;29;1;16;16;11927,6;SEK;53236,0;190841,6;190841,6;19024;171817,6;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bräcke;Åkergatan 24;S-844 67;Bräcke;EU;Europa;SE;Schweden;Maria Larsson;Tablet PC;Web mails;Sarah Hicks;2003-09-01;2003;September
7024;200312;2;29;31;17;16;14555,2;SEK;53236,0;247438,40000000002;232883,2;26180;221258,40000000002;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bräcke;Åkergatan 24;S-844 67;Bräcke;EU;Europa;SE;Schweden;Maria Larsson;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
7025;200303;4;30;38;22;25;11095,4;SEK;123240,0;244098,8;277385,0;19932;224166,8;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Luleå;Berguvsvägen  8;S-958 22;Luleå;EU;Europa;SE;Schweden;Christina Berglund;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-03-01;2003;März
7027;200311;3;30;17;23;21;11342,2;SEK;13798,0;260870,6;238186,2;23667;237203,6;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Luleå;Berguvsvägen  8;S-958 22;Luleå;EU;Europa;SE;Schweden;Christina Berglund;HP;Radio;Robert Difatta;2003-11-01;2003;November
7028;200303;2;31;1;41;46;2103,84;CHF;53236,0;86257,44;96776,64000000001;48749;37508,44;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bern;Hauptstr. 29;3012;Bern;EU;Europa;CH;Schweiz;Yang Wang;Tablet PC;Web mails;Sarah Hicks;2003-03-01;2003;März
7029;200310;3;31;80;50;44;634,76;CHF;13798,0;31738,0;27929,44;15700;16038,0;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Bern;Hauptstr. 29;3012;Bern;EU;Europa;CH;Schweiz;Yang Wang;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
7031;200302;2;33;31;21;20;1113,18;GBP;53236,0;23376,780000000002;22263,600000000002;32340;-8963,219999999998;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Cowes;Garden House;PO31 7PJ;Cowes;EU;Europa;GB;Großbritannien;Helen Bennett;Tablet PC;Web mails;Sarah Hicks;2003-02-01;2003;Februar
7033;200312;2;33;1;16;17;912,22;GBP;53236,0;14595,52;15507,74;19024;-4428,48;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Cowes;Garden House;PO31 7PJ;Cowes;EU;Europa;GB;Großbritannien;Helen Bennett;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
7040;200306;2;14;31;92;96;1584,0;EUR;53236,0;145728,0;152064,0;141680;4048,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;Europa;FR;Frankreich;Marie Bertrand;Tablet PC;Web mails;Sarah Hicks;2003-06-01;2003;Juni
7041;200304;1;16;44;170;189;495,44;EUR;987505,0;84224,8;93638,16;47600;36624,8;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-04-01;2003;April
7042;200311;1;16;12;188;203;886,31;EUR;987505,0;166626,28;179920,93;105280;61346,28;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-11-01;2003;November
7043;200301;2;17;31;137;121;1584,0;EUR;53236,0;217008,0;191664,0;210980;6028,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;Tablet PC;Web mails;Sarah Hicks;2003-01-01;2003;Januar
7044;200301;1;17;31;137;121;1584,0;EUR;987505,0;217008,0;191664,0;210980;6028,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;Cebit 2003;Product Attachment;Shona Grimm;2003-01-01;2003;Januar
7045;200302;1;17;72;139;151;283,07;EUR;987505,0;39346,729999999996;42743,57;24186;15160,729999999996;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;Cebit 2003;Product Attachment;Shona Grimm;2003-02-01;2003;Februar
7046;200301;1;18;25;202;184;1685,19;EUR;987505,0;340408,38;310074,96;311080;29328,380000000005;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-01-01;2003;Januar
7047;200305;3;19;80;265;214;391,64;EUR;13798,0;103784,59999999999;83810,95999999999;83210;20574,59999999999;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
7048;200305;1;19;80;265;214;391,64;EUR;987505,0;103784,59999999999;83810,95999999999;83210;20574,59999999999;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-05-01;2003;Mai
7049;200310;1;19;20;167;172;1750,81;EUR;987505,0;292385,27;301139,32;177688;114697,27000000002;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-10-01;2003;Oktober
7054;200312;3;21;17;32;34;1172,62;EUR;13798,0;37523,84;39869,079999999994;32928;4595,8399999999965;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;Europa;IT;Italien;Giovanni Rovelli;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
7062;200303;3;28;80;72;58;372,05;EUR;13798,0;26787,600000000002;21578,9;22608;4179,600000000002;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Madrid;C/ Araquil, 67;28023;Madrid;EU;Europa;ES;Spanien;Martín Sommer;HP;Radio;Robert Difatta;2003-03-01;2003;März
7063;200302;4;29;38;15;13;11095,4;SEK;123240,0;166431,0;144240,19999999998;13590;152841,0;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Bräcke;Åkergatan 24;S-844 67;Bräcke;EU;Europa;SE;Schweden;Maria Larsson;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-02-01;2003;Februar
7064;200304;3;29;80;16;16;3598,7;SEK;13798,0;57579,2;57579,2;5024;52555,2;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Bräcke;Åkergatan 24;S-844 67;Bräcke;EU;Europa;SE;Schweden;Maria Larsson;HP;Radio;Robert Difatta;2003-04-01;2003;April
7067;200302;3;31;50;40;44;950,01;CHF;13798,0;38000,4;41800,44;16800;21200,4;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Bern;Hauptstr. 29;3012;Bern;EU;Europa;CH;Schweiz;Yang Wang;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
7068;200310;2;31;31;39;32;2567,32;CHF;53236,0;100125,48000000001;82154,24;60060;40065,48000000001;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bern;Hauptstr. 29;3012;Bern;EU;Europa;CH;Schweiz;Yang Wang;Tablet PC;Web mails;Sarah Hicks;2003-10-01;2003;Oktober
7069;200304;3;32;17;61;50;2000,58;CHF;13798,0;122035,37999999999;100029,0;62769;59266,37999999999;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Genève;Grenzacherweg 237;1203;Genève;EU;Europa;CH;Schweiz;Michael Holz;HP;Radio;Robert Difatta;2003-04-01;2003;April
7075;200309;3;35;50;17;19;789,06;USD;13798,0;13414,019999999999;14992,14;7140;6274,019999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Portland;89 Chiaroscuro Rd.;97219;Portland;NA;Nordamerika;US;USA;Fran Wilson;HP;Radio;Robert Difatta;2003-09-01;2003;September
7079;200302;3;37;80;30;25;527,21;USD;13798,0;15816,300000000001;13180,25;9420;6396,300000000001;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Seattle;305 - 14th Ave. S.;98128;Seattle;NA;Nordamerika;US;USA;Karl Jablonski;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
7081;200305;2;14;15;73;60;1505,71;EUR;53236,0;109916,83;90342,6;91907;18009,83;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;Europa;FR;Frankreich;Marie Bertrand;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
7085;200310;2;16;31;186;185;1584,0;EUR;53236,0;294624,0;293040,0;286440;8184,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Tablet PC;Web mails;Sarah Hicks;2003-10-01;2003;Oktober
7086;200310;1;16;31;186;185;1584,0;EUR;987505,0;294624,0;293040,0;286440;8184,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-10-01;2003;Oktober
7087;200312;2;16;31;119;115;1584,0;EUR;53236,0;188496,0;182160,0;183260;5236,0;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
